,＝＝＝＝＝＝＝＝＝＝キーワードcsvファイル＝＝＝＝＝＝＝＝＝＝
,CSVの記法は下記の通りです。（RFC4180に従っています）
,1.列をカンマで区切る
,2.行は改行で区切る
,3.セル内に改行やダブルクオーテーションを入れたい場合はセルを""で囲む
,4.ダブルクオーテーションは""と記述する（1つのダブルクオーテーションに対し、2つのダブルクオーテーションを記述する）
,上記ルールに従えば、Excel等でも編集できます。（Excelの場合は、テキストエンコーディングをShift_JISにする必要があるかもしれません。）
,テキストエンコーディングは自動認識しますが、一行目に下記の一文を入れると確実に認識できます。
,""charset=（テキストエンコーディング名）""
,＝＝＝＝＝＝＝＝＝＝カラムの説明＝＝＝＝＝＝＝＝＝＝
,カラム1:キーワード
,カラム2:キーワード説明
,カラム3:型名
,カラム4:親キーワード
,カラム5:キーワード色タイプ
,カラム6:補完テキスト
,カラム7:キーワード情報クリック時移動先URL
,※カラム1が空の行は無視されます。（＝コメント行として使用出来ます。）
,※カラム5のキーワード色タイプは下記の8種類（モード設定の「色」タブの各色に対応しています。）
,0.""reserved-word"", 1.""method"", 2.""property"", 3.""variable"", 4.""class""
,5.""macro"", 6.""other1"", 7.""other2""
,＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝
,TeX用キーワード
,
,＝＝＝＝＝＝＝＝＝＝カラムヘッダ＝＝＝＝＝＝＝＝＝＝
,キーワード説明,型名,親キーワード,キーワード色タイプ,補完テキスト,移動先URL
\lim,,,,reserved-word
\liminf,,,,reserved-word
\limsup,,,,reserved-word
\line,,,,reserved-word
\linebreak,,,,reserved-word
\listoffigures,,,,reserved-word
\listoftables,,,,reserved-word
\listparindent,,,,reserved-word
\ll,,,,reserved-word
\llap,,,,reserved-word
\Lleftarrow,,,,reserved-word
\lll,,,,reserved-word
\ln,,,,reserved-word
\lnapprox,,,,reserved-word
\lneq,,,,reserved-word
\lneqq,,,,reserved-word
\lnot,,,,reserved-word
\lnsim,,,,reserved-word
\log,,,,reserved-word
\Longleftarrow,,,,reserved-word
\longleftarrow,,,,reserved-word
\Longleftrightarrow,,,,reserved-word
\longleftrightarrow,,,,reserved-word
\longmapsto,,,,reserved-word
\Longrightarrow,,,,reserved-word
\longrightarrow,,,,reserved-word
\looparrowleft,,,,reserved-word
\looparrowright,,,,reserved-word
\lozenge,,,,reserved-word
\lq,,,,reserved-word
\Lsh,,,,reserved-word
\ltimes,,,,reserved-word
\lvertneqq,,,,reserved-word
\magstep,,,,reserved-word
\magstephalf,,,,reserved-word
\mainmatter,,,,reserved-word
\makeatletter,,,,reserved-word
\makeatother,,,,reserved-word
\makebox,,,,reserved-word
\makeindex,,,,reserved-word
\maketitle,,,,reserved-word
\mapsto,,,,reserved-word
\marginpar,,,,reserved-word
\markboth,,,,reserved-word
\markright,,,,reserved-word
\MARU,,,,reserved-word
\mathbb,,,,reserved-word
\mathbf,,,,reserved-word
\mathcal,,,,reserved-word
\mathchoice,,,,reserved-word
\mathfrak,,,,reserved-word
\mathindent,,,,reserved-word
\mathit,,,,reserved-word
\mathop,,,,reserved-word
\mathrm,,,,reserved-word
\mathsf,,,,reserved-word
\mathstrut,,,,reserved-word
\mathtt,,,,reserved-word
\max,,,,reserved-word
\mbox,,,,reserved-word
\mcfamily,,,,reserved-word
\mdseries,,,,reserved-word
\measuredangle,,,,reserved-word
\MF,,,,reserved-word
\mho,,,,reserved-word
\mid,,,,reserved-word
\min,,,,reserved-word
\models,,,,reserved-word
\MP,,,,reserved-word
\mp,,,,reserved-word
\mspace,,,,reserved-word
\mu,,,,reserved-word
\multimap,,,,reserved-word
\multiput,,,,reserved-word
\multlinegap,,,,reserved-word
\mytt,,,,reserved-word
\nabla,,,,reserved-word
\name,,,,reserved-word
\narmalmarginpar,,,,reserved-word
\narrowbaselines,,,,reserved-word
\natural,,,,reserved-word
\ncong,,,,reserved-word
\nearrow,,,,reserved-word
